,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,Category,ObjectStimMatrix,StimSequence,NewStimMatrix,oldLLcounter,oldLScounter,oldNLcounter,oldNScounter,newLScounter,newLLcounter,newNScounter,newNLcounter,keyPressed,Mem,RT,Hit,FA,CR,Miss,subject
152,153,MemResp,1,153,66,152,1,NL,2,1,4,29,26,32,28,10,11,9,8,l,2,808,0,0,0,1,54
153,154,MemResp,1,154,67,153,1,MS,2,14,4,29,26,32,29,10,11,9,8,l,2,966,0,0,0,1,54
154,155,MemResp,1,155,68,154,1,NS,2,5,4,29,27,32,29,10,11,9,8,l,2,1128,0,0,0,1,54
155,156,MemResp,1,156,69,155,1,NS,2,6,4,29,28,32,29,10,11,9,8,k,2,1425,0,0,0,1,54
156,157,MemResp,1,157,70,156,1,ML,1,6,4,29,28,32,29,10,11,9,9,l,1,920,0,0,1,0,54
157,158,MemResp,1,158,71,157,1,NS,2,6,3,29,29,32,29,10,11,9,9,k,2,1423,0,0,0,1,54
158,159,MemResp,1,159,72,158,1,NL,2,4,3,30,29,32,29,10,11,9,9,k,2,1448,0,0,0,1,54
159,160,MemResp,1,160,73,159,1,MS,1,8,3,30,29,32,29,10,11,10,9,l,1,1639,0,0,1,0,54
160,161,MemResp,1,161,74,160,1,NS,2,8,4,30,30,32,29,10,11,10,9,j,2,1429,1,0,0,0,54
161,162,MemResp,1,162,75,161,1,NL,2,4,4,31,30,32,29,10,11,10,9,j,2,1802,1,0,0,0,54
162,163,MemResp,1,163,76,162,1,ML,1,5,4,31,30,32,29,10,11,10,10,l,1,852,0,0,1,0,54
163,164,MemResp,1,164,77,163,1,NS,2,5,3,31,31,32,29,10,11,10,10,k,2,1450,0,0,0,1,54
164,165,MemResp,1,165,78,164,1,NL,2,2,3,32,31,32,29,10,11,10,10,j,2,1381,1,0,0,0,54
165,166,MemResp,1,166,79,165,1,MS,2,15,3,32,31,32,30,10,11,10,10,l,2,1326,0,0,0,1,54
166,167,MemResp,1,167,80,166,1,MS,2,15,3,32,31,32,31,10,11,10,10,k,2,1405,0,0,0,1,54
167,168,MemRespITI,1,168,81,167,1,MS,1,8,3,32,31,32,31,10,11,11,10,0,1,1405,0,0,0,0,54
168,169,MemResp,1,169,82,168,1,NS,2,8,1,32,32,32,31,10,11,11,10,k,2,1183,0,0,0,1,54
169,170,MemResp,1,170,83,169,1,NS,1,15,1,32,32,32,31,11,11,11,10,h,1,1393,0,1,0,0,54
170,171,MemResp,1,171,84,170,1,ML,1,15,4,32,32,32,31,11,11,11,11,k,1,1505,0,0,1,0,54
171,172,MemResp,1,172,85,171,1,MS,2,15,,32,32,32,32,11,11,11,11,j,2,1162,1,0,0,0,54
0,1,MemRespITI,1,1,0,0,0,ML,2,9,,0,0,1,0,0,0,0,0,0,2,,0,0,0,0,55
1,2,MemRespITI,1,2,1,1,0,NL,1,16,2,0,0,1,0,0,1,0,0,0,1,,0,0,0,0,55
2,3,MemResp,1,3,2,2,0,ML,1,16,4,0,0,1,0,0,1,0,1,j,1,1387,0,1,0,0,55
3,4,MemResp,1,4,3,3,0,MS,2,16,1,0,0,1,1,0,1,0,1,k,2,1294,0,0,0,1,55
4,5,MemResp,1,5,4,4,0,NS,1,3,1,0,0,1,1,1,1,0,1,j,1,1509,0,1,0,0,55
5,6,MemResp,1,6,5,5,0,NL,2,3,1,1,0,1,1,1,1,0,1,h,2,769,1,0,0,0,55
6,7,MemResp,1,7,6,6,0,NS,2,8,1,1,1,1,1,1,1,0,1,l,2,1137,0,0,0,1,55
7,8,MemResp,1,8,7,7,0,NS,1,6,1,1,1,1,1,2,1,0,1,k,1,1057,0,0,1,0,55
8,9,MemResp,1,9,8,8,0,NS,2,6,1,1,2,1,1,2,1,0,1,k,2,959,0,0,0,1,55
9,10,MemResp,1,10,9,9,0,ML,2,9,1,1,2,2,1,2,1,0,1,j,2,809,1,0,0,0,55
10,11,MemResp,1,11,10,10,0,ML,2,9,1,1,2,3,1,2,1,0,1,k,2,1270,0,0,0,1,55
11,12,MemResp,1,12,11,11,0,NS,2,5,1,1,3,3,1,2,1,0,1,l,2,1138,0,0,0,1,55
12,13,MemResp,1,13,12,12,0,ML,2,12,1,1,3,4,1,2,1,0,1,l,2,1042,0,0,0,1,55
13,14,MemResp,1,14,13,13,0,MS,2,16,1,1,3,4,2,2,1,0,1,j,2,870,1,0,0,0,55
14,15,MemResp,1,15,14,14,0,MS,2,15,1,1,3,4,3,2,1,0,1,k,2,1004,0,0,0,1,55
15,16,MemResp,1,16,15,15,0,NS,1,8,1,1,3,4,3,3,1,0,1,k,1,943,0,0,1,0,55
16,17,MemResp,1,17,16,16,0,NS,2,8,4,1,4,4,3,3,1,0,1,l,2,1257,0,0,0,1,55
17,18,MemResp,1,18,17,17,0,NL,2,4,4,2,4,4,3,3,1,0,1,j,2,948,1,0,0,0,55
18,19,MemResp,1,19,18,18,0,NL,2,1,4,3,4,4,3,3,1,0,1,j,2,1475,1,0,0,0,55
19,20,MemResp,1,20,19,19,0,MS,2,15,4,3,4,4,4,3,1,0,1,k,2,1223,0,0,0,1,55
20,21,MemResp,1,21,20,20,0,NL,2,4,4,4,4,4,4,3,1,0,1,j,2,1211,1,0,0,0,55
21,22,MemResp,1,22,21,21,0,NL,2,2,4,5,4,4,4,3,1,0,1,l,2,1251,0,0,0,1,55
22,23,MemResp,1,23,22,22,0,NS,2,8,4,5,5,4,4,3,1,0,1,l,2,1188,0,0,0,1,55
23,24,MemResp,1,24,23,23,0,MS,2,16,4,5,5,4,5,3,1,0,1,k,2,1503,0,0,0,1,55
24,25,MemResp,1,25,24,24,0,ML,1,13,4,5,5,4,5,3,1,0,2,l,1,1156,0,0,1,0,55
25,26,MemResp,1,26,25,25,0,MS,2,13,3,5,5,4,6,3,1,0,2,j,2,1203,1,0,0,0,55
26,27,MemResp,1,27,26,26,0,NS,2,6,3,5,6,4,6,3,1,0,2,h,2,1234,1,0,0,0,55
27,28,MemResp,1,28,27,27,0,NL,2,2,3,6,6,4,6,3,1,0,2,h,2,1307,1,0,0,0,55
28,29,MemResp,1,29,28,28,0,MS,1,7,3,6,6,4,6,3,1,1,2,l,1,1793,0,0,1,0,55
29,30,MemResp,1,30,29,29,0,NS,2,7,2,6,7,4,6,3,1,1,2,l,2,1278,0,0,0,1,55
30,31,MemResp,1,31,30,30,0,ML,2,9,2,6,7,5,6,3,1,1,2,j,2,1357,1,0,0,0,55
31,32,MemResp,1,32,31,31,0,NS,2,5,2,6,8,5,6,3,1,1,2,k,2,1344,0,0,0,1,55
32,33,MemResp,1,33,32,32,0,NS,2,8,2,6,9,5,6,3,1,1,2,l,2,1621,0,0,0,1,55
33,34,MemResp,1,34,33,33,0,MS,2,13,2,6,9,5,7,3,1,1,2,j,2,1489,1,0,0,0,55
34,35,MemResp,1,35,34,34,0,NL,2,2,2,7,9,5,7,3,1,1,2,j,2,1421,1,0,0,0,55
35,36,MemResp,1,36,35,35,0,MS,2,14,2,7,9,5,8,3,1,1,2,l,2,1568,0,0,0,1,55
36,37,MemResp,1,37,36,36,0,ML,2,10,2,7,9,6,8,3,1,1,2,k,2,1709,0,0,0,1,55
37,38,MemResp,1,38,37,37,0,NL,1,6,2,7,9,6,8,3,2,1,2,j,1,1224,0,1,0,0,55
38,39,MemResp,1,39,38,38,0,NS,2,6,2,7,10,6,8,3,2,1,2,k,2,1769,0,0,0,1,55
39,40,MemResp,1,40,39,39,0,NL,2,2,2,8,10,6,8,3,2,1,2,j,2,1817,1,0,0,0,55
40,41,MemResp,1,41,40,40,0,NL,2,4,2,9,10,6,8,3,2,1,2,j,2,1789,1,0,0,0,55
41,42,MemResp,1,42,41,41,0,NL,1,1,2,9,10,6,8,3,3,1,2,k,1,1286,0,0,1,0,55
42,43,MemResp,1,43,42,42,0,NL,2,1,3,10,10,6,8,3,3,1,2,k,2,1706,0,0,0,1,55
43,44,MemResp,1,44,43,43,0,MS,1,9,3,10,10,6,8,3,3,2,2,l,1,1637,0,0,1,0,55
44,45,MemResp,1,45,44,44,0,MS,1,9,3,10,10,6,8,3,3,3,2,k,1,1218,0,0,1,0,55
45,46,MemResp,1,46,45,45,0,ML,1,9,4,10,10,6,8,3,3,3,3,k,1,1745,0,0,1,0,55
46,47,MemResp,1,47,46,46,0,ML,2,9,2,10,10,7,8,3,3,3,3,k,2,1685,0,0,0,1,55
47,48,MemResp,1,48,47,47,0,ML,2,12,2,10,10,8,8,3,3,3,3,l,2,1230,0,0,0,1,55
48,49,MemResp,1,49,48,48,0,MS,2,13,2,10,10,8,9,3,3,3,3,k,2,1591,0,0,0,1,55
49,50,MemResp,1,50,49,49,0,NL,1,11,2,10,10,8,9,3,4,3,3,h,1,1510,0,1,0,0,55
50,51,MemResp,1,51,50,50,0,NL,1,11,2,10,10,8,9,3,5,3,3,l,1,1745,0,0,1,0,55
51,52,MemResp,1,52,51,51,0,NS,1,11,1,10,10,8,9,4,5,3,3,j,1,1841,0,1,0,0,55
52,53,MemResp,1,53,52,52,0,NS,1,11,1,10,10,8,9,5,5,3,3,k,1,1450,0,0,1,0,55
53,54,MemResp,1,54,53,53,0,ML,2,11,2,10,10,9,9,5,5,3,3,k,2,1594,0,0,0,1,55
54,55,MemResp,1,55,54,54,0,NL,1,11,2,10,10,9,9,5,6,3,3,k,1,1344,0,0,1,0,55
55,56,MemResp,1,56,55,55,0,ML,2,11,4,10,10,10,9,5,6,3,3,k,2,1142,0,0,0,1,55
56,57,MemResp,1,57,56,56,0,ML,2,12,4,10,10,11,9,5,6,3,3,l,2,1580,0,0,0,1,55
57,58,MemResp,1,58,57,57,0,ML,1,5,4,10,10,11,9,5,6,3,4,l,1,1138,0,0,1,0,55
58,59,MemResp,1,59,58,58,0,NS,2,5,3,10,11,11,9,5,6,3,4,j,2,1752,1,0,0,0,55
59,60,MemResp,1,60,59,59,0,MS,2,15,3,10,11,11,10,5,6,3,4,l,2,1518,0,0,0,1,55
60,61,MemResp,1,61,60,60,0,NL,2,1,3,11,11,11,10,5,6,3,4,j,2,1422,1,0,0,0,55
61,62,MemResp,1,62,61,61,0,MS,1,10,3,11,11,11,10,5,6,4,4,k,1,1686,0,0,1,0,55
62,63,MemResp,1,63,62,62,0,NS,1,10,1,11,11,11,10,6,6,4,4,l,1,1809,0,0,1,0,55
63,64,MemResp,1,64,63,63,0,ML,2,10,1,11,11,12,10,6,6,4,4,l,2,1234,0,0,0,1,55
64,65,MemResp,1,65,64,64,0,MS,2,16,1,11,11,12,11,6,6,4,4,k,2,1802,0,0,0,1,55
65,66,MemResp,1,66,65,65,0,MS,2,14,1,11,11,12,12,6,6,4,4,l,2,1698,0,0,0,1,55
66,67,MemResp,1,67,66,66,0,NS,2,7,1,11,12,12,12,6,6,4,4,j,2,1983,1,0,0,0,55
67,68,MemResp,1,68,67,67,0,NL,2,3,1,12,12,12,12,6,6,4,4,k,2,1394,0,0,0,1,55
68,69,MemResp,1,69,68,68,0,NL,2,4,1,13,12,12,12,6,6,4,4,l,2,1265,0,0,0,1,55
69,70,MemResp,1,70,69,69,0,NL,2,3,1,14,12,12,12,6,6,4,4,h,2,1645,1,0,0,0,55
70,71,MemResp,1,71,70,70,0,NL,2,1,1,15,12,12,12,6,6,4,4,l,2,1201,0,0,0,1,55
71,72,MemResp,1,72,71,71,0,ML,2,11,1,15,12,13,12,6,6,4,4,l,2,1636,0,0,0,1,55
72,73,MemRespITI,1,73,72,72,0,MS,2,15,1,15,12,13,13,6,6,4,4,0,2,1636,0,0,0,0,55
73,74,MemResp,1,74,73,73,0,MS,2,13,1,15,12,13,14,6,6,4,4,l,2,1177,0,0,0,1,55
74,75,MemResp,1,75,74,74,0,NS,2,5,1,15,13,13,14,6,6,4,4,l,2,1101,0,0,0,1,55
75,76,MemResp,1,76,75,75,0,MS,2,14,1,15,13,13,15,6,6,4,4,l,2,1238,0,0,0,1,55
76,77,MemResp,1,77,76,76,0,NS,2,6,1,15,14,13,15,6,6,4,4,k,2,1301,0,0,0,1,55
77,78,MemResp,1,78,77,77,0,ML,2,10,1,15,14,14,15,6,6,4,4,j,2,1388,1,0,0,0,55
78,79,MemResp,1,79,78,78,0,ML,2,11,1,15,14,15,15,6,6,4,4,j,2,1474,1,0,0,0,55
79,80,MemResp,1,80,79,79,0,ML,2,11,1,15,14,16,15,6,6,4,4,l,2,1254,0,0,0,1,55
80,81,MemResp,1,81,80,80,0,ML,2,11,1,15,14,17,15,6,6,4,4,j,2,1469,1,0,0,0,55
81,82,MemResp,1,82,81,81,0,NS,1,9,1,15,14,17,15,7,6,4,4,j,1,1150,0,1,0,0,55
82,83,MemResp,1,83,82,82,0,ML,2,9,3,15,14,18,15,7,6,4,4,j,2,1353,1,0,0,0,55
83,84,MemResp,1,84,83,83,0,NS,2,5,3,15,15,18,15,7,6,4,4,l,2,1469,0,0,0,1,55
84,85,MemResp,1,85,84,84,0,MS,1,4,3,15,15,18,15,7,6,5,4,l,1,1146,0,0,1,0,55
85,86,MemResp,1,86,85,85,0,NL,2,4,1,16,15,18,15,7,6,5,4,l,2,1184,0,0,0,1,55
86,87,MemResp,1,87,0,86,1,NS,2,7,1,16,16,18,15,7,6,5,4,l,2,1015,0,0,0,1,55
87,88,MemResp,1,88,1,87,1,MS,2,16,1,16,16,18,16,7,6,5,4,l,2,1093,0,0,0,1,55
88,89,MemResp,1,89,2,88,1,ML,2,11,1,16,16,19,16,7,6,5,4,l,2,921,0,0,0,1,55
89,90,MemResp,1,90,3,89,1,NS,1,13,1,16,16,19,16,8,6,5,4,l,1,1171,0,0,1,0,55
90,91,MemResp,1,91,4,90,1,ML,1,13,4,16,16,19,16,8,6,5,5,j,1,1422,0,1,0,0,55
91,92,MemResp,1,92,5,91,1,MS,2,13,3,16,16,19,17,8,6,5,5,k,2,1547,0,0,0,1,55
92,93,MemResp,1,93,6,92,1,MS,1,5,3,16,16,19,17,8,6,6,5,j,1,1513,0,1,0,0,55
93,94,MemResp,1,94,7,93,1,NL,1,5,2,16,16,19,17,8,7,6,5,j,1,1234,0,1,0,0,55
94,95,MemResp,1,95,8,94,1,NS,2,5,4,16,17,19,17,8,7,6,5,j,2,1359,1,0,0,0,55
95,96,MemResp,1,96,9,95,1,ML,2,10,4,16,17,20,17,8,7,6,5,l,2,1503,0,0,0,1,55
96,97,MemResp,1,97,10,96,1,MS,2,16,4,16,17,20,18,8,7,6,5,k,2,1364,0,0,0,1,55
97,98,MemRespITI,1,98,11,97,1,NL,2,1,4,17,17,20,18,8,7,6,5,0,2,1364,0,0,0,0,55
98,99,MemResp,1,99,12,98,1,NS,2,6,4,17,18,20,18,8,7,6,5,k,2,1225,0,0,0,1,55
99,100,MemResp,1,100,13,99,1,NS,2,8,4,17,19,20,18,8,7,6,5,k,2,1631,0,0,0,1,55
100,101,MemResp,1,101,14,100,1,ML,1,7,4,17,19,20,18,8,7,6,6,l,1,1115,0,0,1,0,55
101,102,MemResp,1,102,15,101,1,NS,2,7,1,17,20,20,18,8,7,6,6,k,2,1038,0,0,0,1,55
102,103,MemResp,1,103,16,102,1,NS,1,15,1,17,20,20,18,9,7,6,6,l,1,1275,0,0,1,0,55
103,104,MemResp,1,104,17,103,1,MS,2,15,3,17,20,20,19,9,7,6,6,k,2,1159,0,0,0,1,55
104,105,MemResp,1,105,18,104,1,MS,1,4,3,17,20,20,19,9,7,7,6,l,1,1193,0,0,1,0,55
105,106,MemResp,1,106,19,105,1,NL,2,4,4,18,20,20,19,9,7,7,6,k,2,1113,0,0,0,1,55
106,107,MemResp,1,107,20,106,1,ML,2,12,4,18,20,21,19,9,7,7,6,l,2,821,0,0,0,1,55
107,108,MemResp,1,108,21,107,1,NL,2,2,4,19,20,21,19,9,7,7,6,l,2,682,0,0,0,1,55
108,109,MemResp,1,109,22,108,1,ML,2,10,4,19,20,22,19,9,7,7,6,k,2,1034,0,0,0,1,55
109,110,MemResp,1,110,23,109,1,NL,2,1,4,20,20,22,19,9,7,7,6,k,2,1060,0,0,0,1,55
110,111,MemResp,1,111,24,110,1,ML,1,3,4,20,20,22,19,9,7,7,7,l,1,1054,0,0,1,0,55
111,112,MemResp,1,112,25,111,1,NL,2,3,2,21,20,22,19,9,7,7,7,j,2,1361,1,0,0,0,55
112,113,MemResp,1,113,26,112,1,NL,2,2,2,22,20,22,19,9,7,7,7,h,2,1309,1,0,0,0,55
113,114,MemResp,1,114,27,113,1,NL,1,5,2,22,20,22,19,9,8,7,7,j,1,1361,0,1,0,0,55
114,115,MemResp,1,115,28,114,1,NS,2,5,2,22,21,22,19,9,8,7,7,j,2,1476,1,0,0,0,55
115,116,MemResp,1,116,29,115,1,MS,2,16,2,22,21,22,20,9,8,7,7,l,2,890,0,0,0,1,55
116,117,MemResp,1,117,30,116,1,NL,1,2,2,22,21,22,20,9,9,7,7,j,1,1154,0,1,0,0,55
117,118,MemResp,1,118,31,117,1,MS,1,2,3,22,21,22,20,9,9,8,7,k,1,1134,0,0,1,0,55
118,119,MemResp,1,119,32,118,1,NL,2,2,4,23,21,22,20,9,9,8,7,h,2,1293,1,0,0,0,55
119,120,MemResp,1,120,33,119,1,ML,2,10,4,23,21,23,20,9,9,8,7,l,2,891,0,0,0,1,55
120,121,MemResp,1,121,34,120,1,NL,2,1,4,24,21,23,20,9,9,8,7,j,2,1282,1,0,0,0,55
121,122,MemResp,1,122,35,121,1,MS,2,14,4,24,21,23,21,9,9,8,7,l,2,946,0,0,0,1,55
122,123,MemResp,1,123,36,122,1,ML,1,12,4,24,21,23,21,9,9,8,8,l,1,1070,0,0,1,0,55
123,124,MemResp,1,124,37,123,1,ML,2,12,4,24,21,24,21,9,9,8,8,l,2,986,0,0,0,1,55
124,125,MemResp,1,125,38,124,1,MS,2,15,4,24,21,24,22,9,9,8,8,l,2,826,0,0,0,1,55
125,126,MemResp,1,126,39,125,1,MS,2,14,4,24,21,24,23,9,9,8,8,k,2,1314,0,0,0,1,55
126,127,MemResp,1,127,40,126,1,MS,2,14,4,24,21,24,24,9,9,8,8,l,2,1062,0,0,0,1,55
127,128,MemResp,1,128,41,127,1,ML,2,10,4,24,21,25,24,9,9,8,8,l,2,1148,0,0,0,1,55
128,129,MemResp,1,129,42,128,1,ML,1,13,4,24,21,25,24,9,9,8,9,k,1,1186,0,0,1,0,55
129,130,MemResp,1,130,43,129,1,MS,2,13,1,24,21,25,25,9,9,8,9,j,2,865,1,0,0,0,55
130,131,MemResp,1,131,44,130,1,NS,2,5,1,24,22,25,25,9,9,8,9,j,2,1133,1,0,0,0,55
131,132,MemResp,1,132,45,131,1,NS,1,6,1,24,22,25,25,10,9,8,9,j,1,1025,0,1,0,0,55
132,133,MemResp,1,133,46,132,1,NS,2,6,4,24,23,25,25,10,9,8,9,l,2,896,0,0,0,1,55
133,134,MemResp,1,134,47,133,1,NS,2,7,4,24,24,25,25,10,9,8,9,l,2,933,0,0,0,1,55
134,135,MemResp,1,135,48,134,1,MS,2,15,4,24,24,25,26,10,9,8,9,k,2,1131,0,0,0,1,55
135,136,MemResp,1,136,49,135,1,ML,1,6,4,24,24,25,26,10,9,8,10,k,1,1334,0,0,1,0,55
136,137,MemResp,1,137,50,136,1,MS,1,6,3,24,24,25,26,10,9,9,10,k,1,1026,0,0,1,0,55
137,138,MemResp,1,138,51,137,1,NS,2,6,3,24,25,25,26,10,9,9,10,l,2,1361,0,0,0,1,55
138,139,MemResp,1,139,52,138,1,NL,2,1,3,25,25,25,26,10,9,9,10,l,2,1098,0,0,0,1,55
139,140,MemResp,1,140,53,139,1,MS,1,11,3,25,25,25,26,10,9,10,10,k,1,1225,0,0,1,0,55
140,141,MemResp,1,141,54,140,1,ML,2,11,4,25,25,26,26,10,9,10,10,l,2,1234,0,0,0,1,55
141,142,MemResp,1,142,55,141,1,NS,2,6,4,25,26,26,26,10,9,10,10,j,2,1317,1,0,0,0,55
142,143,MemResp,1,143,56,142,1,NL,2,3,4,26,26,26,26,10,9,10,10,j,2,1216,1,0,0,0,55
143,144,MemResp,1,144,57,143,1,MS,2,14,4,26,26,26,27,10,9,10,10,k,2,1173,0,0,0,1,55
144,145,MemResp,1,145,58,144,1,MS,2,14,4,26,26,26,28,10,9,10,10,l,2,1226,0,0,0,1,55
145,146,MemResp,1,146,59,145,1,MS,2,16,4,26,26,26,29,10,9,10,10,k,2,1427,0,0,0,1,55
146,147,MemResp,1,147,60,146,1,NL,2,2,4,27,26,26,29,10,9,10,10,j,2,1448,1,0,0,0,55
147,148,MemResp,1,148,61,147,1,ML,1,8,4,27,26,26,29,10,9,10,11,l,1,895,0,0,1,0,55
148,149,MemResp,1,149,62,148,1,NS,1,8,1,27,26,26,29,11,9,10,11,j,1,1362,0,1,0,0,55
149,150,MemResp,1,150,63,149,1,NS,2,8,3,27,27,26,29,11,9,10,11,k,2,1287,0,0,0,1,55
150,151,MemResp,1,151,64,150,1,ML,2,12,3,27,27,27,29,11,9,10,11,l,2,1029,0,0,0,1,55
151,152,MemResp,1,152,65,151,1,NS,2,8,3,27,28,27,29,11,9,10,11,k,2,1242,0,0,0,1,55
152,153,MemResp,1,153,66,152,1,ML,2,12,3,27,28,28,29,11,9,10,11,l,2,1246,0,0,0,1,55
153,154,MemResp,1,154,67,153,1,ML,2,12,3,27,28,29,29,11,9,10,11,l,2,1403,0,0,0,1,55
154,155,MemResp,1,155,68,154,1,NL,2,4,3,28,28,29,29,11,9,10,11,j,2,1259,1,0,0,0,55
155,156,MemResp,1,156,69,155,1,MS,1,3,3,28,28,29,29,11,9,11,11,l,1,1078,0,0,1,0,55
156,157,MemResp,1,157,70,156,1,NL,2,3,2,29,28,29,29,11,9,11,11,j,2,1077,1,0,0,0,55
157,158,MemResp,1,158,71,157,1,NL,2,4,2,30,28,29,29,11,9,11,11,l,2,1273,0,0,0,1,55
158,159,MemResp,1,159,72,158,1,NL,1,7,2,30,28,29,29,11,10,11,11,j,1,1014,0,1,0,0,55
159,160,MemResp,1,160,73,159,1,NS,2,7,2,30,29,29,29,11,10,11,11,l,2,1190,0,0,0,1,55
160,161,MemResp,1,161,74,160,1,MS,2,13,2,30,29,29,30,11,10,11,11,k,2,1141,0,0,0,1,55
161,162,MemResp,1,162,75,161,1,MS,2,15,2,30,29,29,31,11,10,11,11,l,2,1184,0,0,0,1,55
162,163,MemResp,1,163,76,162,1,ML,2,9,2,30,29,30,31,11,10,11,11,k,2,1368,0,0,0,1,55
163,164,MemResp,1,164,77,163,1,ML,2,9,2,30,29,31,31,11,10,11,11,l,2,1123,0,0,0,1,55
164,165,MemResp,1,165,78,164,1,NL,2,3,2,31,29,31,31,11,10,11,11,j,2,915,1,0,0,0,55
165,166,MemResp,1,166,79,165,1,NS,2,8,2,31,30,31,31,11,10,11,11,j,2,1677,1,0,0,0,55
166,167,MemResp,1,167,80,166,1,NS,2,7,2,31,31,31,31,11,10,11,11,l,2,1295,0,0,0,1,55
167,168,MemResp,1,168,81,167,1,NL,1,3,2,31,31,31,31,11,11,11,11,h,1,906,0,1,0,0,55
168,169,MemResp,1,169,82,168,1,NL,2,3,,32,31,31,31,11,11,11,11,l,2,880,0,0,0,1,55
169,170,MemResp,1,170,83,169,1,NS,2,7,,32,32,31,31,11,11,11,11,h,2,1430,1,0,0,0,55
170,171,MemResp,1,171,84,170,1,ML,2,10,,32,32,32,31,11,11,11,11,l,2,809,0,0,0,1,55
171,172,MemResp,1,172,85,171,1,MS,2,13,,32,32,32,32,11,11,11,11,k,2,1485,0,0,0,1,55
0,1,MemResp,6,1,0,0,0,MS,1,,,0,0,0,0,0,0,1,0,l,1,876,0,0,1,0,56
1,2,MemResp,6,2,1,1,0,NL,2,1,1,1,0,0,0,0,0,1,0,j,2,1934,1,0,0,0,56
2,3,MemResp,6,3,2,2,0,NS,2,6,1,1,1,0,0,0,0,1,0,j,2,1387,1,0,0,0,56
3,4,MemResp,6,4,3,3,0,ML,2,11,1,1,1,1,0,0,0,1,0,l,2,1711,0,0,0,1,56
4,5,MemResp,6,5,4,4,0,MS,2,14,1,1,1,1,1,0,0,1,0,l,2,1392,0,0,0,1,56
5,6,MemResp,6,6,5,5,0,ML,2,10,1,1,1,2,1,0,0,1,0,j,2,1253,1,0,0,0,56
6,7,MemResp,6,7,6,6,0,ML,2,10,1,1,1,3,1,0,0,1,0,j,2,1393,1,0,0,0,56
7,8,MemResp,6,8,7,7,0,ML,2,9,1,1,1,4,1,0,0,1,0,l,2,1260,0,0,0,1,56
8,9,MemResp,6,9,8,8,0,NS,1,7,1,1,1,4,1,1,0,1,0,k,1,1724,0,0,1,0,56
9,10,MemResp,6,10,9,9,0,NS,2,7,3,1,2,4,1,1,0,1,0,j,2,1318,1,0,0,0,56
10,11,MemResp,6,11,10,10,0,MS,1,14,3,1,2,4,1,1,0,2,0,h,1,1706,0,1,0,0,56
11,12,MemResp,6,12,11,11,0,MS,2,14,4,1,2,4,2,1,0,2,0,l,2,1598,0,0,0,1,56
12,13,MemResp,6,13,12,12,0,NL,2,1,4,2,2,4,2,1,0,2,0,h,2,1542,1,0,0,0,56
13,14,MemResp,6,14,13,13,0,MS,2,16,4,2,2,4,3,1,0,2,0,k,2,1486,0,0,0,1,56
14,15,MemResp,6,15,14,14,0,NL,2,4,4,3,2,4,3,1,0,2,0,h,2,1322,1,0,0,0,56
15,16,MemResp,6,16,15,15,0,ML,2,11,4,3,2,5,3,1,0,2,0,k,2,1567,0,0,0,1,56
16,17,MemResp,6,17,16,16,0,NL,2,1,4,4,2,5,3,1,0,2,0,h,2,1656,1,0,0,0,56
17,18,MemResp,6,18,17,17,0,ML,1,4,4,4,2,5,3,1,0,2,1,l,1,1649,0,0,1,0,56
18,19,MemResp,6,19,18,18,0,NS,1,4,1,4,2,5,3,2,0,2,1,j,1,1523,0,1,0,0,56
19,20,MemResp,6,20,19,19,0,ML,1,4,4,4,2,5,3,2,0,2,2,h,1,1408,0,1,0,0,56
20,21,MemResp,6,21,20,20,0,NL,2,4,1,5,2,5,3,2,0,2,2,l,2,1316,0,0,0,1,56
21,22,MemResp,6,22,21,21,0,NL,2,2,1,6,2,5,3,2,0,2,2,k,2,1478,0,0,0,1,56
22,23,MemResp,6,23,22,22,0,NS,1,14,1,6,2,5,3,3,0,2,2,h,1,1708,0,1,0,0,56
23,24,MemResp,6,24,23,23,0,MS,2,14,2,6,2,5,4,3,0,2,2,k,2,1562,0,0,0,1,56
24,25,MemResp,6,25,24,24,0,NS,2,5,2,6,3,5,4,3,0,2,2,l,2,1038,0,0,0,1,56
25,26,MemResp,6,26,25,25,0,NS,2,8,2,6,4,5,4,3,0,2,2,k,2,918,0,0,0,1,56
26,27,MemResp,6,27,26,26,0,NL,1,16,2,6,4,5,4,3,1,2,2,k,1,1059,0,0,1,0,56
27,28,MemResp,6,28,27,27,0,MS,2,16,1,6,4,5,5,3,1,2,2,k,2,1486,0,0,0,1,56
28,29,MemRespITI,6,29,28,28,0,NL,2,2,1,7,4,5,5,3,1,2,2,a,2,1486,0,0,0,0,56
29,30,MemResp,6,30,29,29,0,NS,2,6,1,7,5,5,5,3,1,2,2,j,2,1424,1,0,0,0,56
30,31,MemResp,6,31,30,30,0,ML,2,12,1,7,5,6,5,3,1,2,2,h,2,1203,1,0,0,0,56
31,32,MemResp,6,32,31,31,0,MS,2,14,1,7,5,6,6,3,1,2,2,l,2,991,0,0,0,1,56
32,33,MemResp,6,33,32,32,0,ML,2,9,1,7,5,7,6,3,1,2,2,k,2,1703,0,0,0,1,56
33,34,MemResp,6,34,33,33,0,NL,2,3,1,8,5,7,6,3,1,2,2,k,2,1468,0,0,0,1,56
34,35,MemResp,6,35,34,34,0,MS,2,15,1,8,5,7,7,3,1,2,2,h,2,1152,1,0,0,0,56
