,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,LLCounter,LSCounter,NLCounter,NSCounter,Action,Category,StimCategory,StimSequence,ResponseMatrix,PressCorrect,keyPressed,Accuracy,RT,FeedbackType,subject
109,109,Resp,1,110,109,109,0,27,27,27,29,4,ML,BC,12,4,m,m,1,494,1,55
110,110,Resp,1,111,110,110,0,27,28,27,29,4,NS,BC,8,4,m,m,1,730,1,55
111,111,Resp,1,112,111,111,0,27,28,28,29,4,ML,BC,12,4,m,m,1,537,1,55
112,112,Resp,1,113,112,112,0,27,28,29,29,4,ML,BC,12,4,m,m,1,498,1,55
113,113,Resp,1,114,113,113,0,28,28,29,29,4,NL,BC,4,4,m,m,1,475,1,55
114,114,Resp,1,115,114,114,0,29,28,29,29,2,NL,BS,3,2,b,b,1,665,1,55
115,115,Resp,1,116,115,115,0,30,28,29,29,4,NL,BC,4,4,m,m,1,683,1,55
116,116,Resp,1,117,116,116,0,30,29,29,29,2,NS,BS,7,2,b,b,1,692,1,55
117,117,Resp,1,118,117,117,0,30,29,29,30,1,MS,RS,13,1,v,v,1,907,1,55
118,118,Resp,1,119,118,118,0,30,29,29,31,2,MS,BS,15,2,b,b,1,755,1,55
119,119,Resp,1,120,119,119,0,30,29,30,31,1,ML,RS,9,1,v,v,1,724,1,55
120,120,Resp,1,121,120,120,0,30,29,31,31,1,ML,RS,9,1,v,v,1,554,1,55
121,121,Resp,1,122,121,121,0,31,29,31,31,2,NL,BS,3,2,b,b,1,721,1,55
122,122,Resp,1,123,122,122,0,31,30,31,31,4,NS,BC,8,4,m,m,1,505,1,55
123,123,Resp,1,124,123,123,0,31,31,31,31,2,NS,BS,7,2,b,b,1,700,1,55
124,124,Resp,1,125,124,124,0,32,31,31,31,2,NL,BS,3,2,b,b,1,700,1,55
125,125,Resp,1,126,125,125,0,32,32,31,31,2,NS,BS,7,2,b,b,1,482,1,55
126,126,Resp,1,127,126,126,0,32,32,32,31,3,ML,RC,10,3,n,n,1,378,1,55
127,127,Resp,1,128,127,127,0,32,32,32,32,1,MS,RS,13,1,v,b,0,843,2,55
0,0,Resp,6,1,0,0,0,1,0,0,0,1,NL,RS,1,1,v,n,0,623,2,56
1,1,Resp,6,2,1,1,0,1,1,0,0,2,NS,RC,6,2,b,m,0,828,2,56
2,2,Resp,6,3,2,2,0,1,1,1,0,3,ML,BS,11,3,n,b,0,725,2,56
3,3,Resp,6,4,3,3,0,1,1,1,1,2,MS,RC,14,2,b,m,0,804,2,56
4,4,Resp,6,5,4,4,0,1,1,2,1,2,ML,RC,10,2,b,n,0,664,2,56
5,5,Resp,6,6,5,5,0,1,1,3,1,2,ML,RC,10,2,b,v,0,522,2,56
6,6,Resp,6,7,6,6,0,1,1,4,1,1,ML,RS,9,1,v,v,1,1173,1,56
7,7,Resp,6,8,7,7,0,1,2,4,1,3,NS,BS,7,3,n,n,1,969,1,56
8,8,Resp,6,9,8,8,0,1,2,4,2,2,MS,RC,14,2,b,b,1,835,1,56
9,9,Resp,6,10,9,9,0,2,2,4,2,1,NL,RS,1,1,v,v,1,592,1,56
10,10,Resp,6,11,10,10,0,2,2,4,3,4,MS,BC,16,4,m,m,1,680,1,56
11,11,Resp,6,12,11,11,0,3,2,4,3,4,NL,BC,4,4,m,m,1,596,1,56
12,12,Resp,6,13,12,12,0,3,2,5,3,3,ML,BS,11,3,n,n,1,491,1,56
13,13,Resp,6,14,13,13,0,4,2,5,3,1,NL,RS,1,1,v,v,1,871,1,56
14,14,Resp,6,15,14,14,0,5,2,5,3,4,NL,BC,4,4,m,n,0,841,2,56
15,15,Resp,6,16,15,15,0,6,2,5,3,2,NL,RC,2,2,b,b,1,1194,1,56
16,16,Resp,6,17,16,16,0,6,2,5,4,2,MS,RC,14,2,b,b,1,762,1,56
17,17,Resp,6,18,17,17,0,6,3,5,4,1,NS,RS,5,1,v,v,1,954,1,56
18,18,Resp,6,19,18,18,0,6,4,5,4,4,NS,BC,8,4,m,m,1,731,1,56
19,19,Resp,6,20,19,19,0,6,4,5,5,4,MS,BC,16,4,m,m,1,527,1,56
